state,year,month,handgun_incidents,shotgun_incidents,rifle_incidents,firearm_incidents,knife_incidents,other_weapon_incidents,sibling_incidents,spouse_incidents,parent_incidents,child_incidents,dating_incidents,other_relations_incidents,accidental_incidents,intentional_incidents,total_incidents
Alaska,2008,November,2,0,0,0,0,1,0,0,0,0,0,3,0,3,3
Alaska,2008,December,2,0,0,0,0,1,0,1,0,0,0,2,0,3,3
Alaska,2009,January,0,0,0,1,0,3,0,0,0,2,1,1,2,2,4
Alaska,2009,February,1,0,0,2,1,0,0,0,0,0,0,4,0,4,4
Alaska,2009,March,0,0,0,2,0,1,0,0,0,1,0,2,2,1,3
Alaska,2009,April,0,0,0,1,0,1,0,0,0,1,0,1,1,1,2
Alaska,2009,May,0,0,0,2,0,2,0,0,0,0,1,3,0,4,4
Alaska,2009,June,0,0,0,1,1,2,0,0,0,1,0,3,2,2,4
Alaska,2009,July,0,0,0,1,0,1,0,0,0,0,0,2,0,2,2
Alaska,2009,August,1,0,0,0,1,1,0,0,0,0,0,3,0,3,3
Alaska,2009,September,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3
Alaska,2009,October,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska,2009,November,1,0,1,1,1,1,0,0,1,1,0,3,1,4,5
Alaska,2009,December,1,0,0,1,0,0,0,0,0,0,0,2,0,2,2
Alaska,2010,January,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Alaska,2010,February,0,0,1,1,0,0,0,0,1,0,0,1,0,2,2
Alaska,2010,March,2,0,0,4,0,0,0,0,0,0,0,6,0,6,6
Alaska,2010,April,0,0,0,3,0,0,0,0,0,2,0,1,0,3,3
Alaska,2010,May,1,0,0,0,1,1,0,0,0,0,0,3,0,3,3
Alaska,2010,June,0,0,0,1,1,1,0,0,0,0,0,3,0,3,3
Alaska,2010,July,1,1,0,0,0,0,0,0,0,0,0,2,1,1,2
Alaska,2010,August,0,0,2,1,1,4,0,0,0,2,1,5,2,6,8
Alaska,2010,September,0,0,0,1,0,1,0,1,0,0,0,1,1,1,2
Alaska,2010,October,3,0,0,0,0,2,0,1,0,0,0,4,1,4,5
Alaska,2010,November,0,0,0,3,1,1,0,0,0,4,1,0,0,5,5
Alaska,2010,December,0,0,2,0,0,1,0,1,0,0,0,2,0,3,3
Alaska,2011,January,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Alaska,2011,February,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Alaska,2011,March,0,0,0,2,2,0,0,0,1,0,0,3,0,4,4
Alaska,2011,April,0,1,0,1,0,1,0,1,0,0,0,2,0,3,3
Alaska,2011,May,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Alaska,2011,June,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
Alaska,2011,July,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2
Alaska,2011,August,1,0,0,0,0,2,0,0,0,1,0,2,0,3,3
Alaska,2011,September,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska,2011,October,1,0,0,3,3,0,0,0,0,0,1,6,0,7,7
Alaska,2011,November,2,0,0,2,2,1,0,0,0,2,1,4,0,7,7
Alaska,2011,December,1,0,0,2,0,2,0,0,0,0,2,3,1,4,5
Alaska,2012,January,0,0,0,0,2,0,0,0,0,0,0,2,0,2,2
Alaska,2012,February,0,0,0,0,3,3,0,0,0,0,1,5,0,6,6
Alaska,2012,March,0,0,0,1,2,0,0,0,0,0,0,3,0,3,3
Alaska,2012,April,0,0,0,4,0,2,0,0,0,0,1,5,1,5,6
Alaska,2012,May,0,0,0,0,0,2,0,1,0,0,0,1,0,2,2
Alaska,2012,June,0,0,0,3,0,2,0,0,0,0,1,4,0,5,5
Alaska,2012,July,2,0,0,2,0,0,0,0,0,0,0,4,1,3,4
Alaska,2012,August,0,0,0,1,1,0,0,0,0,0,0,2,0,2,2
Alaska,2012,September,0,1,0,2,1,1,0,0,0,0,1,4,1,4,5
Alaska,2012,October,1,0,0,2,0,0,0,0,1,0,0,2,1,2,3
Alaska,2012,November,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
Alaska,2012,December,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
Alaska,2013,January,0,0,0,0,2,1,0,0,0,0,0,3,0,3,3
Alaska,2013,February,1,0,0,1,0,2,0,0,1,0,0,3,0,4,4
Alaska,2013,March,1,0,1,0,1,1,0,0,0,0,1,3,0,4,4
Alaska,2013,April,0,0,1,1,1,0,1,0,0,0,0,2,1,2,3
Alaska,2013,May,1,0,1,0,1,4,0,1,0,0,0,6,0,7,7
Alaska,2013,June,1,0,0,0,0,3,0,0,0,0,0,4,0,4,4
Alaska,2013,July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska,2013,August,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Alaska,2013,September,0,1,1,0,0,1,0,1,0,0,0,2,0,3,3
Alaska,2013,October,1,0,1,2,0,3,0,0,0,1,1,5,2,5,7
Alaska,2013,November,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Alaska,2013,December,0,0,1,1,0,2,0,0,0,0,1,3,1,3,4
Alaska,2014,January,0,0,0,1,1,2,0,0,0,0,0,4,1,3,4
Alaska,2014,February,0,0,0,1,0,3,0,0,0,0,0,4,0,4,4
Alaska,2014,March,3,0,0,2,0,2,0,1,0,1,0,5,1,6,7
Alaska,2014,April,0,0,0,1,0,2,0,0,0,0,1,2,1,2,3
Alaska,2014,May,1,0,0,2,1,1,0,0,0,0,0,5,0,5,5
Alaska,2014,June,0,0,0,1,0,1,0,0,0,0,1,1,0,2,2
Alaska,2014,July,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Alaska,2014,August,0,0,0,0,1,2,0,0,0,0,0,3,0,3,3
Alaska,2014,September,1,0,0,1,0,1,0,0,1,0,1,1,1,2,3
Alaska,2014,October,2,1,0,1,2,1,0,1,2,1,0,3,0,7,7
Alaska,2014,November,0,0,0,1,3,1,0,0,0,0,1,4,1,4,5
Alaska,2014,December,1,1,0,2,0,0,0,0,0,0,0,4,0,4,4
Alabama,1980,January,26,6,0,1,8,3,1,9,0,1,1,32,0,44,44
Alabama,1980,February,12,4,5,1,8,1,0,6,1,1,1,22,0,31,31
Alabama,1980,March,32,8,0,1,5,6,2,12,1,2,1,34,0,52,52
Alabama,1980,April,30,6,2,1,2,3,1,10,0,0,0,33,1,43,44
Alabama,1980,May,21,6,3,0,5,8,1,4,2,0,2,34,1,42,43
Alabama,1980,June,22,3,1,0,6,4,1,6,1,1,0,27,1,35,36
Alabama,1980,July,27,7,2,0,12,3,0,14,0,0,0,37,0,51,51
Alabama,1980,August,24,12,2,1,8,8,3,10,1,1,1,39,0,55,55
Alabama,1980,September,14,3,3,1,6,4,1,4,1,0,2,23,0,31,31
Alabama,1980,October,29,6,3,0,6,2,0,5,0,0,2,39,0,46,46
Alabama,1980,November,18,7,0,0,4,6,0,8,1,1,3,22,1,34,35
Alabama,1980,December,23,10,2,0,5,5,0,11,1,0,1,32,0,45,45
Alabama,1981,January,25,5,2,0,13,5,4,10,0,0,2,34,2,48,50
Alabama,1981,February,19,9,3,0,3,3,2,5,0,0,0,30,0,37,37
Alabama,1981,March,20,5,2,1,9,9,0,6,3,2,1,34,0,46,46
Alabama,1981,April,18,6,2,0,7,5,0,5,0,1,3,29,1,37,38
Alabama,1981,May,13,4,3,0,5,4,0,2,0,3,1,23,0,29,29
Alabama,1981,June,22,6,1,0,9,3,1,10,0,3,1,26,0,41,41
Alabama,1981,July,20,4,0,0,7,2,0,3,1,2,3,24,0,33,33
Alabama,1981,August,18,8,1,0,8,7,0,8,1,1,2,30,0,42,42
Alabama,1981,September,13,4,2,0,5,3,1,5,0,0,1,20,0,27,27
Alabama,1981,October,12,4,3,0,7,3,0,4,0,0,0,25,1,28,29
Alabama,1981,November,27,5,1,1,4,4,0,7,1,2,1,31,1,41,42
Alabama,1981,December,18,7,3,0,9,2,1,9,1,0,1,27,2,37,39
Alabama,1982,January,16,4,2,1,4,1,1,4,0,0,2,21,0,28,28
Alabama,1982,February,14,6,1,0,8,5,2,4,0,0,1,27,0,34,34
Alabama,1982,March,9,3,2,0,5,0,0,5,0,1,1,12,0,19,19
Alabama,1982,April,18,3,4,0,8,11,2,9,2,1,0,30,0,44,44
Alabama,1982,May,21,6,2,0,1,5,2,4,0,2,0,27,0,35,35
Alabama,1982,June,16,8,1,0,7,4,0,4,1,1,1,29,1,35,36
Alabama,1982,July,28,5,3,0,14,8,1,7,0,1,4,45,1,57,58
Alabama,1982,August,22,7,1,0,8,5,2,7,0,0,1,33,0,43,43
Alabama,1982,September,12,6,3,0,11,3,2,4,3,0,2,24,0,35,35
Alabama,1982,October,23,4,2,0,2,3,1,5,0,1,2,25,0,34,34
Alabama,1982,November,12,1,2,0,6,2,1,3,0,0,1,18,0,23,23
Alabama,1982,December,22,4,0,0,5,4,3,6,3,2,1,20,0,35,35
Alabama,1983,January,14,2,2,0,6,2,1,2,1,2,2,18,0,26,26
Alabama,1983,February,14,4,2,0,11,5,1,5,0,0,4,26,0,36,36
Alabama,1983,March,14,11,1,0,4,2,0,3,1,1,3,24,0,32,32
Alabama,1983,April,19,7,7,0,7,5,1,6,1,4,1,32,0,45,45
Alabama,1983,May,17,3,1,1,3,7,0,4,1,1,1,25,2,30,32
Alabama,1983,June,17,8,1,0,9,5,4,3,0,3,0,30,0,40,40
Alabama,1983,July,13,7,5,0,6,4,2,5,0,0,0,28,0,35,35
Alabama,1983,August,14,1,2,0,5,3,0,6,0,0,2,17,1,24,25
Alabama,1983,September,8,2,0,0,4,3,1,1,0,0,1,14,0,17,17
Alabama,1983,October,14,2,1,0,8,5,0,2,0,1,3,24,0,30,30
Alabama,1983,November,7,2,1,0,7,2,0,3,1,0,3,12,0,19,19
Alabama,1983,December,14,9,2,0,6,4,1,5,2,0,1,26,1,34,35
Alabama,1984,January,22,6,1,0,6,4,0,11,1,0,2,25,1,38,39
Alabama,1984,February,12,3,2,0,7,4,1,2,0,1,0,24,0,28,28
Alabama,1984,March,9,6,1,1,4,3,3,1,0,0,0,20,0,24,24
Alabama,1984,April,12,5,0,0,5,7,0,4,2,1,2,20,1,28,29
Alabama,1984,May,13,4,3,0,3,8,2,2,0,1,2,24,0,31,31
Alabama,1984,June,10,2,2,0,5,4,0,3,0,0,1,19,0,23,23
Alabama,1984,July,15,6,0,0,2,4,0,2,0,2,0,23,0,27,27
Alabama,1984,August,17,3,2,0,10,7,1,2,0,0,0,36,1,38,39
Alabama,1984,September,21,6,2,0,9,3,0,5,1,0,3,32,0,41,41
Alabama,1984,October,14,3,2,0,3,4,0,2,0,2,1,21,0,26,26
Alabama,1984,November,15,6,1,0,8,4,1,5,0,3,1,24,0,34,34
Alabama,1984,December,20,4,2,0,7,8,0,10,1,1,2,27,1,40,41
Alabama,1985,January,14,11,3,0,7,3,0,7,1,1,4,25,0,38,38
Alabama,1985,February,12,4,0,1,6,3,0,3,0,0,1,22,1,25,26
Alabama,1985,March,25,2,2,0,6,4,0,1,1,1,2,34,0,39,39
Alabama,1985,April,13,3,2,0,8,3,1,5,1,1,1,20,0,29,29
Alabama,1985,May,12,6,4,0,6,4,0,3,1,2,1,25,0,32,32
Alabama,1985,June,13,4,2,0,8,6,0,3,0,0,3,27,0,33,33
Alabama,1985,July,24,2,2,3,15,4,4,6,1,0,3,36,0,50,50
Alabama,1985,August,8,2,1,0,9,5,1,3,0,0,2,19,0,25,25
Alabama,1985,September,17,2,1,0,7,5,1,5,0,1,3,22,0,32,32
Alabama,1985,October,16,5,3,2,3,3,0,8,1,0,2,21,0,32,32
Alabama,1985,November,13,2,2,2,8,1,1,6,0,0,0,21,1,27,28
Alabama,1985,December,19,0,0,0,12,2,0,6,0,1,1,25,1,32,33
Alabama,1986,January,13,2,1,2,4,5,1,5,0,5,2,14,0,27,27
Alabama,1986,February,18,1,0,0,11,9,0,6,1,3,3,26,0,39,39
Alabama,1986,March,17,5,1,0,8,3,1,2,0,0,2,29,0,34,34
Alabama,1986,April,14,7,5,1,4,2,3,3,0,0,0,27,1,32,33
Alabama,1986,May,25,3,0,0,7,3,0,5,1,0,1,31,0,38,38
Alabama,1986,June,14,5,3,0,8,4,0,4,0,0,2,28,0,34,34
Alabama,1986,July,24,3,5,3,10,3,0,7,0,1,6,34,0,48,48
Alabama,1986,August,17,1,2,2,4,3,1,5,1,0,2,20,0,29,29
Alabama,1986,September,18,6,2,0,8,2,1,6,1,0,0,28,0,36,36
Alabama,1986,October,19,3,4,1,2,1,1,4,0,2,1,22,1,29,30
Alabama,1986,November,13,2,2,0,2,1,0,3,1,0,0,16,1,19,20
Alabama,1986,December,21,4,3,0,8,3,1,6,0,0,2,30,0,39,39
Alabama,1987,January,18,4,1,0,7,5,1,4,0,0,3,27,0,35,35
Alabama,1987,February,9,6,4,0,2,5,0,1,0,0,1,24,1,25,26
Alabama,1987,March,17,3,2,0,8,2,1,7,1,0,2,21,0,32,32
Alabama,1987,April,7,4,0,0,5,3,0,6,0,0,1,12,1,18,19
Alabama,1987,May,22,3,1,0,8,3,0,7,1,0,0,29,1,36,37
Alabama,1987,June,18,5,1,0,5,4,0,7,0,0,3,23,1,32,33
Alabama,1987,July,17,1,1,2,8,6,2,8,0,0,2,23,1,34,35
Alabama,1987,August,16,5,1,1,6,5,2,2,1,0,2,27,0,34,34
Alabama,1987,September,8,4,0,1,8,2,0,4,1,0,3,15,0,23,23
Alabama,1987,October,10,4,1,1,1,4,1,1,0,1,2,16,1,20,21
Alabama,1987,November,9,3,0,1,1,3,0,1,1,1,0,14,0,17,17
Alabama,1987,December,10,6,5,0,2,1,1,4,0,1,0,18,0,24,24
Alabama,1988,January,9,4,0,0,4,5,0,4,0,2,2,14,0,22,22
Alabama,1988,February,17,3,2,0,5,2,0,4,0,0,1,24,0,29,29
Alabama,1988,March,15,6,0,0,10,5,1,5,0,0,2,28,1,35,36
Alabama,1988,April,23,2,2,0,6,0,0,3,2,0,2,26,0,33,33
Alabama,1988,May,12,4,2,0,5,5,3,1,2,0,2,20,0,28,28
Alabama,1988,June,18,2,0,1,4,3,0,4,0,0,4,20,0,28,28
Alabama,1988,July,15,7,1,2,10,3,0,8,2,0,3,25,0,38,38
Alabama,1988,August,23,2,3,1,5,3,0,3,2,0,0,32,0,37,37
Alabama,1988,September,23,5,2,0,7,3,0,5,0,0,0,35,0,40,40
Alabama,1988,October,19,6,0,3,5,2,3,5,0,4,1,22,0,35,35
Alabama,1988,November,11,8,0,2,8,1,0,4,0,1,2,23,0,30,30
Alabama,1988,December,18,7,1,2,5,0,0,4,1,0,1,27,0,33,33
Alabama,1989,January,24,3,3,0,6,0,1,2,2,0,4,27,0,36,36
Alabama,1989,February,8,2,2,1,3,2,0,4,0,0,2,12,0,18,18
Alabama,1989,March,14,3,2,0,4,2,1,2,1,0,1,20,0,25,25
Alabama,1989,April,16,7,3,1,17,7,0,3,1,0,5,42,0,51,51
Alabama,1989,May,19,4,4,0,5,3,0,7,0,0,4,24,0,35,35
Alabama,1989,June,13,6,2,1,3,2,2,2,0,0,2,21,0,27,27
Alabama,1989,July,21,2,0,1,5,7,1,3,1,0,0,31,0,36,36
Alabama,1989,August,16,4,3,0,9,10,3,1,1,3,1,33,3,39,42
Alabama,1989,September,17,4,3,1,6,4,1,6,0,0,1,27,0,35,35
Alabama,1989,October,24,4,2,1,5,3,0,2,0,0,3,34,0,39,39
Alabama,1989,November,17,5,0,0,3,3,0,4,0,4,1,19,0,28,28
Alabama,1989,December,16,7,3,1,11,6,2,2,0,2,0,38,0,44,44
Alabama,1990,January,17,3,3,0,6,8,1,3,0,0,3,30,0,37,37
Alabama,1990,February,15,2,3,1,9,8,3,2,0,0,2,31,0,38,38
Alabama,1990,March,15,2,0,1,7,6,1,2,1,1,0,26,1,30,31
Alabama,1990,April,26,4,2,1,5,2,1,5,2,1,2,29,0,40,40
Alabama,1990,May,14,4,4,0,6,2,0,1,0,0,2,27,0,30,30
Alabama,1990,June,19,3,2,1,6,4,2,4,1,0,1,27,0,35,35
Alabama,1990,July,32,1,3,0,6,6,0,8,1,2,2,35,0,48,48
Alabama,1990,August,23,8,3,1,14,3,0,8,1,2,1,40,0,52,52
Alabama,1990,September,27,7,2,1,6,4,0,7,0,2,3,35,0,47,47
Alabama,1990,October,16,5,0,0,9,4,2,2,0,1,1,28,0,34,34
Alabama,1990,November,11,9,1,0,4,5,0,0,1,2,0,27,0,30,30
Alabama,1990,December,20,5,2,2,6,6,1,7,2,0,2,29,0,41,41
Alabama,1991,January,11,1,1,2,6,4,0,0,2,0,1,22,0,25,25
Alabama,1991,February,20,1,4,0,3,4,0,1,1,0,1,29,0,32,32
Alabama,1991,March,19,1,1,1,4,7,2,0,0,0,2,29,0,33,33
Alabama,1991,April,20,1,0,5,5,4,0,2,0,0,1,32,0,35,35
Alabama,1991,May,23,3,2,4,8,3,0,4,0,1,3,35,0,43,43
Alabama,1991,June,12,4,0,1,6,8,0,1,1,0,3,26,0,31,31
Alabama,1991,July,17,2,1,2,8,4,0,1,0,0,4,29,0,34,34
Alabama,1991,August,26,6,2,1,4,5,0,9,0,0,4,31,0,44,44
Alabama,1991,September,17,2,2,3,3,7,1,4,1,2,2,24,0,34,34
Alabama,1991,October,20,4,3,2,4,5,0,3,0,0,4,31,0,38,38
Alabama,1991,November,17,0,0,3,5,4,0,2,0,1,2,24,0,29,29
Alabama,1991,December,33,2,3,9,4,5,1,5,0,1,5,44,0,56,56
Alabama,1992,January,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,March,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,August,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,September,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,October,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1992,December,196,21,13,0,64,97,4,30,3,6,18,330,0,391,391
Alabama,1993,January,20,5,2,0,6,13,0,1,1,0,2,42,0,46,46
Alabama,1993,February,18,4,1,0,6,10,2,2,1,1,2,31,0,39,39
Alabama,1993,March,18,2,1,0,4,7,0,1,1,0,3,27,0,32,32
Alabama,1993,April,21,2,2,0,4,10,0,2,0,0,5,32,1,38,39
Alabama,1993,May,14,4,2,0,12,8,0,4,0,2,3,31,0,40,40
Alabama,1993,June,19,1,1,0,4,11,1,3,0,0,1,31,0,36,36
Alabama,1993,July,16,7,0,0,7,14,1,4,2,0,3,34,0,44,44
Alabama,1993,August,19,4,2,0,4,13,1,2,0,0,1,38,0,42,42
Alabama,1993,September,21,3,1,0,5,8,1,2,1,0,4,30,0,38,38
Alabama,1993,October,24,0,0,0,2,11,1,4,0,0,2,30,0,37,37
Alabama,1993,November,20,2,1,0,2,8,1,2,0,1,0,29,0,33,33
Alabama,1993,December,26,3,1,0,10,11,2,7,0,2,1,39,0,51,51
Alabama,1994,January,37,1,1,0,3,5,0,4,1,0,2,40,0,47,47
Alabama,1994,February,22,3,1,0,4,3,0,3,0,0,1,29,0,33,33
Alabama,1994,March,21,4,2,0,5,5,2,2,1,0,2,30,0,37,37
Alabama,1994,April,25,5,1,0,3,5,0,2,1,1,3,32,0,39,39
Alabama,1994,May,22,2,1,0,6,5,1,3,1,1,2,28,0,36,36
Alabama,1994,June,24,3,8,0,2,11,2,2,2,1,2,39,0,48,48
Alabama,1994,July,28,3,0,0,5,9,2,1,0,3,1,38,0,45,45
Alabama,1994,August,21,5,0,0,4,8,0,3,1,2,4,28,0,38,38
Alabama,1994,September,31,1,5,0,7,2,0,7,0,0,0,39,0,46,46
Alabama,1994,October,36,6,0,0,4,5,3,1,0,0,0,47,0,51,51
Alabama,1994,November,24,3,0,0,6,6,1,3,0,0,2,33,0,39,39
Alabama,1994,December,25,1,2,0,5,9,1,4,0,1,3,33,0,42,42
Alabama,1995,January,26,4,0,0,3,6,1,4,0,0,1,33,0,39,39
Alabama,1995,February,20,1,0,0,3,2,1,3,0,0,1,21,0,26,26
Alabama,1995,March,27,3,1,0,2,5,1,2,0,1,2,32,0,38,38
Alabama,1995,April,16,2,0,0,4,3,0,2,0,1,3,19,0,25,25
Alabama,1995,May,24,3,0,0,4,6,0,2,2,0,2,31,0,37,37
Alabama,1995,June,24,7,1,0,4,9,0,1,0,0,2,42,1,44,45
Alabama,1995,July,27,1,1,0,4,9,0,1,0,0,5,36,0,42,42
Alabama,1995,August,40,3,2,0,8,7,0,2,0,2,2,54,0,60,60
Alabama,1995,September,25,0,1,0,3,7,0,2,0,1,2,31,0,36,36
Alabama,1995,October,30,2,2,0,4,5,0,4,3,0,1,35,0,43,43
Alabama,1995,November,23,0,1,0,6,7,1,2,0,0,1,33,1,36,37
Alabama,1995,December,31,3,1,0,1,3,0,3,0,2,1,33,0,39,39
Alabama,1996,January,19,1,5,0,5,3,1,3,0,0,3,26,0,33,33
Alabama,1996,February,13,2,0,0,5,5,2,5,1,0,2,15,0,25,25
Alabama,1996,March,17,4,0,0,5,3,0,2,1,0,0,26,0,29,29
Alabama,1996,April,27,2,0,0,2,2,0,2,0,0,1,30,0,33,33
Alabama,1996,May,25,1,3,0,6,6,0,3,0,1,0,37,0,41,41
Alabama,1996,June,21,0,2,0,8,4,0,3,0,0,1,31,0,35,35
Alabama,1996,July,25,3,1,0,10,8,0,6,0,1,2,38,1,46,47
Alabama,1996,August,37,1,2,0,2,1,1,4,0,0,1,37,0,43,43
Alabama,1996,September,23,1,2,0,10,3,0,1,0,0,4,34,0,39,39
Alabama,1996,October,16,1,7,0,3,4,0,0,0,0,2,29,0,31,31
Alabama,1996,November,28,1,0,0,3,5,0,4,0,1,2,30,0,37,37
Alabama,1996,December,19,3,1,0,4,10,2,0,0,0,0,35,0,37,37
Alabama,1997,January,26,2,4,0,2,6,1,0,0,1,3,35,0,40,40
Alabama,1997,February,16,0,1,0,4,4,0,1,0,0,0,24,0,25,25
Alabama,1997,March,21,1,0,0,6,7,2,1,0,3,5,24,0,35,35
Alabama,1997,April,19,0,1,0,9,3,0,5,0,0,2,25,0,32,32
Alabama,1997,May,23,0,1,0,4,5,1,1,1,0,5,25,0,33,33
Alabama,1997,June,27,2,0,0,2,6,0,1,0,0,1,35,0,37,37
Alabama,1997,July,16,0,0,0,6,8,0,0,0,0,2,28,0,30,30
Alabama,1997,August,13,2,1,0,4,13,1,0,0,2,1,29,0,33,33
Alabama,1997,September,20,0,3,0,2,8,0,0,0,1,1,31,0,33,33
Alabama,1997,October,30,2,4,0,6,1,1,5,1,0,2,34,0,43,43
Alabama,1997,November,20,4,0,0,6,2,2,2,1,0,4,23,0,32,32
Alabama,1997,December,24,2,0,0,7,9,1,2,0,1,1,37,0,42,42
Alabama,1998,January,17,1,1,0,6,11,0,4,0,0,3,29,0,36,36
Alabama,1998,February,14,0,0,0,1,8,0,3,0,1,0,19,0,23,23
Alabama,1998,March,13,2,0,0,4,8,0,5,2,0,1,19,0,27,27
Alabama,1998,April,19,2,3,0,3,10,1,0,0,1,1,34,0,37,37
Alabama,1998,May,18,0,0,0,0,12,0,2,0,0,0,28,0,30,30
Alabama,1998,June,16,0,3,0,3,10,2,1,1,0,0,28,0,32,32
Alabama,1998,July,18,2,1,0,6,8,0,4,1,0,4,26,0,35,35
Alabama,1998,August,10,2,1,0,3,10,0,1,0,0,0,25,0,26,26
Alabama,1998,September,14,0,2,0,4,10,0,4,2,1,3,20,0,30,30
Alabama,1998,October,10,0,1,0,3,9,0,2,0,0,2,19,0,23,23
Alabama,1998,November,11,2,1,0,1,9,1,1,0,0,0,22,0,24,24
Alabama,1998,December,11,0,0,0,2,7,0,1,0,0,2,17,0,20,20
Alabama,1999,January,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2
Alabama,1999,February,1,0,0,1,0,0,0,1,0,0,0,1,0,2,2
Alabama,1999,March,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
Alabama,1999,April,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1999,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1999,June,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2
Alabama,1999,July,4,1,0,0,0,0,0,1,0,0,0,4,0,5,5
Alabama,1999,August,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Alabama,1999,September,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1999,October,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,1999,November,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Alabama,1999,December,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Alabama,2000,January,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Alabama,2000,February,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Alabama,2000,March,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Alabama,2000,April,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Alabama,2000,May,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Alabama,2000,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2000,July,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2000,August,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alabama,2000,September,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Alabama,2000,October,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Alabama,2000,November,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Alabama,2000,December,129,12,7,0,32,47,2,23,4,3,13,182,0,227,227
Alabama,2001,January,16,3,0,0,3,8,0,1,0,1,1,27,0,30,30
Alabama,2001,February,13,3,0,0,3,12,2,2,1,1,1,24,0,31,31
Alabama,2001,March,10,2,0,0,1,4,0,1,0,0,0,16,0,17,17
Alabama,2001,April,18,1,0,0,4,5,1,4,0,0,0,23,0,28,28
Alabama,2001,May,13,4,0,0,4,8,0,2,0,1,1,25,0,29,29
Alabama,2001,June,25,2,0,0,0,4,0,1,0,2,2,26,0,31,31
Alabama,2001,July,14,0,0,0,1,5,0,1,0,0,1,18,0,20,20
Alabama,2001,August,23,2,0,0,4,6,0,5,2,0,4,24,0,35,35
Alabama,2001,September,20,1,0,0,2,16,0,3,0,0,3,33,0,39,39
Alabama,2001,October,20,2,0,0,4,8,0,0,0,2,2,30,0,34,34
Alabama,2001,November,8,2,0,0,4,2,0,3,0,0,0,13,0,16,16
Alabama,2001,December,20,5,0,0,3,9,0,0,2,0,2,33,0,37,37
Alabama,2002,January,18,2,0,0,1,5,0,0,1,0,1,24,0,26,26
Alabama,2002,February,16,0,0,0,3,5,0,3,0,0,2,19,0,24,24
Alabama,2002,March,16,0,0,0,5,2,0,2,0,1,1,19,0,23,23
Alabama,2002,April,11,0,0,0,2,7,1,0,0,0,1,18,0,20,20
Alabama,2002,May,14,2,0,0,2,7,0,1,0,0,2,22,0,25,25
Alabama,2002,June,12,0,0,0,2,7,0,1,0,0,0,20,0,21,21
Alabama,2002,July,17,1,0,0,2,8,0,1,1,1,2,23,0,28,28
Alabama,2002,August,13,4,0,0,5,7,1,1,2,1,0,24,0,29,29
